address,name,r_n_address,rate,rate_num,고기,한식,중식,양식,일식,카페,가족식사,친구랑,술자리,밥약,데이트,디저트,혼밥,분위기 있는,가성비,깨끗한,소개팅,뒷풀이,Column2,Column3,Column4,예약가능여부,tags,참고사항
서울 마포구 동교로41길 31 (우)03984,렌테,연남동 254-8,4.9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#까눌레', '#마카롱', '#휘낭시에', '#연남동디저트', '#연남동카페', '#제로페이'",
서울 마포구 동교로39길 4 1층 (우)03984,정양집,연남동 255-21,4.6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#혼술',
서울 마포구 동교로46길 42-6 지하 1층 (우)03982,츄르릅,연남동 227-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로51길 81 1층 (우)03980,루모스케이크,연남동 241-69,4.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디톡스음료', '#레터링케이크', '#빈티지분위기', '#앤틱한'",
서울 마포구 동교로23길 64 지하1층 (우)03991,연남5701,연남동 570-1,4.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#라이브공연', '#라이브바', '#분위기좋은', '#카카오페이', '#제로페이'",
서울 마포구 동교로41길 8 1층 (우)03983,카페바잇미 연남점,연남동 229-62,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로51안길 26 (우)03980,카페늘보,연남동 223-8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#드로잉카페', '#이색카페', '#제로페이'",
서울 마포구 성미산로 102 (우)03986,원조시골집할머니네 생선구이백반,연남동 493-31,2.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#점심식사',
서울 마포구 동교로38길 33-21 1층 (우)03982,고시고시,연남동 384-7,3.9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#데이트코스', '#술한잔하기좋은', '#혼밥'",
서울 마포구 성미산로32길 51 (우)03984,카페테드,연남동 256-8,3.9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 13 3층 (우)03982,어반루프,연남동 390-71,3.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#라운지펍', '#루프탑있는', '#소개팅', '#야외테라스', '#와인바', '#칵테일바', '#제로페이'",
서울 마포구 동교로32길 19 1층 (우)03985,탐키친,연남동 381-15,4.3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#소개팅', '#술한잔하기좋은', '#아기자기한', '#와인한잔하기좋은', '#친목모임', '#제로페이'",
서울 마포구 동교로27길 92 (우)03988,미소식빵,연남동 504-24,4.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 273-1 (우)03980,달,연남동 225-15,4.6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#앤틱한'",
서울 마포구 동교로38길 6 3층 (우)03982,바나나하루키,연남동 260-12,3.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 성미산로17길 104 1층 3호 (우)03974,오이소순대국 연남본점,연남동 487-226,4.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 266-8 2층 (우)03982,릴하우스,연남동 387-4,4.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#빈티지분위기'",
서울 마포구 동교로38길 33-9 (우)03982,데어데어,연남동 390-37,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#고즈넉한', '#데이트코스', '#뮤직펍', '#분위기좋은', '#제로페이'",
서울 마포구 동교로46길 42-3 지하1층 101호 (우)03982,슬로우바,연남동 227-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#칵테일바', '#혼술'",
서울 마포구 연남로3길 7 지하1층 (우)03990,기브미피버,연남동 566-60,3.9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#제로페이'",
서울 마포구 동교로38안길 21 (우)03982,데얼커피,연남동 390-56,4.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 성미산로29길 29-9 (우)03979,메종미하벨,연남동 245-49,2.9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#수제케이크', '#케이크주문제작', '#제로페이'",
서울 마포구 성미산로29길 23 1층 (우)03979,포포크,연남동 245-63,3.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#야외카페', '#제로페이'",
서울 마포구 성미산로 149-8 1층 (우)03980,화담,연남동 240-41,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트', '#모임맛집', '#선술집', '#연남동맛집', '#연남동술집', '#데이트코스', '#룸술집', '#분위기좋은', '#점심식사'",
서울 마포구 동교로50길 17 지하1층 (우)03981,삶천식당,연남동 224-55,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 150 1층 (우)03983,기프티드,연남동 239-49,3.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#베이커리카페', '#제로페이'",
서울 마포구 동교로 262-9 1층 (우)03982,치플레,연남동 387-10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#카카오페이', '#제로페이'",
서울 마포구 성미산로 157-6 1층 (우)03980,인디안그릴,연남동 240-10,4.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#이국적인', '#점심식사', '#친목모임'",
서울 마포구 성미산로26길 9 1층 101호 (우)03984,스프레드서울,연남동 252-3,4.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 연희로 33 3층 (우)03982,에브리데이해피벌스데이,연남동 227-2,4.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 243 (우)03984,운광해물포차 동해회바다,연남동 259-16,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#해물포차',
서울 마포구 동교로39길 7 1층 (우)03984,담,연남동 258-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#가성비좋은', '#데이트코스', '#분위기좋은', '#혼술', '#제로페이'",
서울 마포구 동교로 256 2층 (우)03982,준식당,연남동 228-40,4.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#제로페이'",
서울 마포구 성미산로29길 34 3층 (우)03980,오아이오,연남동 241-48,4.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#디저트카페', '#분위기좋은', '#연남동', '#커피맛집'",
서울 마포구 성미산로 184 1층 (우)03982,쌉 연남점,연남동 228-11,3.2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#이국적인',
서울 마포구 동교로46길 7 (우)03982,또다른자아,연남동 387-19,3.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#테라스가있는'",
서울 마포구 동교로46길 16 지하 1층 (우)03982,미도리,연남동 387-25,4.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 276 (우)03981,골드식당 본점,연남동 224-26,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#레트로풍', '#점심식사', '#제로페이'",
서울 마포구 동교로 258 (우)03982,화씨이육공,연남동 228-35,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 성미산로29안길 11 102호 (우)03980,올루 에스프레소바,연남동 241-23,4.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#스탠딩바'",
서울 마포구 동교로 262-4 1층 (우)03982,익스큐즈미,연남동 228-24,4.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#소개팅'",
서울 마포구 성미산로 151 1층 (우)03980,조원,연남동 240-44,4.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#제로페이'",
서울 마포구 동교로52길 20-4 (우)03981,씨스터브레드,연남동 224,4.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로29길 40-18 (우)03980,나카지마토라에몽,연남동 241-41,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 19 1층 (우)03982,커스텀샐러드,연남동 390-59,4.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#건강식', '#제로페이'",
서울 마포구 성미산로 161-13 (우)03980,수수하다,연남동 240-2,4.8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#칵테일바', '#제로페이'",
서울 마포구 동교로46길 30 1층 (우)03982,레드애플 연남점,연남동 384-1,4.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#디저트카페'",
서울 마포구 성미산로29길 42 1층 1호 (우)03980,노라,연남동 241-52,4.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로46길 29 1층 (우)03982,SF베이글,연남동 385-1,4.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#비건푸드', '#제로페이'",
서울 마포구 동교로38길 28 3층 (우)03982,코코시에나 티하우스,연남동 382-1,3.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#데이트코스',
서울 마포구 성미산로17길 4 (우)03977,빠끼또,연남동 487-105,4.3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#스페인요리', '#제로페이'",
서울 마포구 동교로 248 2층 (우)03982,차만다 연남점,연남동 228-57,4.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#데이트코스', '#소개팅', '#영국가정식', '#지중해요리'",
서울 마포구 월드컵북로6길 21 (우)03991,커피볶는김대리,연남동 570-36,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 7 지하 1층 (우)03982,연남고집,연남동 228-55,4.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 동교로32길 5 1층 (우)03985,미드나잇키친 연남점,연남동 260-47,4.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#수제맥주', '#심야식당', '#심야주점', '#회식장소', '#제로페이'",
서울 마포구 연희로 31 1층 (우)03982,김보람초콜릿 홍대연남점,연남동 383-93,3.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#수제초콜릿', '#제로페이'",
서울 마포구 동교로 248 1층 (우)03982,벨라쿠키 연남,연남동 228-57,4.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#벨라쿠키', '#연남', '#연남동', '#연남맛집'",
서울 마포구 연남로 77 1층 (우)03975,프롬헤라스 연남,연남동 365-5,4.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#로스팅전문', '#핸드드립전문점'",
서울 마포구 동교로51길 91 1층 (우)03980,우미집1947,연남동 241-60,4.9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#우미집', '#우미집1947', '#연남동꼬리찜', '#연남동한식', '#연남동소꼬리찜', '#상견례', '#제로페이'",
서울 마포구 동교로38길 6 2층 (우)03982,미자씨(mijasea),연남동 260-12,3.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 280 1층 (우)03981,오순도순떡볶이,연남동 224-19,4.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로38길 33 지빌딩 102호 (우)03982,종로계림닭도리탕 연남점,연남동 390-35,3.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로32길 10 2층 (우)03985,라프하우스,연남동 260-57,4.9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#디저트카페', '#제로페이'",
서울 마포구 동교로38길 13 1층 (우)03982,포코리트,연남동 390-71,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅'",
서울 마포구 성미산로23길 62 (우)03979,피에트라,연남동 375-116,4.6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 266-6 (우)03982,낭만반점,연남동 387-3,3.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#퓨전차이니즈', '#혼술'",
서울 마포구 동교로 262-3 1층 (우)03982,와인바별채,연남동 387-12,4.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성주점', '#혼술', '#제로페이'",
서울 마포구 동교로51길 91 2층 (우)03980,피스피스 연남점,연남동 241-60,4.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#연남동디저트', '#연남동수제파이', '#연남동숲길카페', '#연남동카페', '#데이트코스', '#카카오페이'",
서울 마포구 동교로38길 33-9 라온오레 1층 (우)03982,기대연남,연남동 390-37,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#낮술하기좋은', '#데이트코스', '#술한잔하기좋은', '#제로페이'",
서울 마포구 동교로39길 10 1층 (우)03984,듀오란스,연남동 255-24,4.9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#핸드드립전문점',
서울 마포구 성미산로23안길 23 1~3층 (우)03979,브레디네 칵테일바,연남동 244-1,4.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#빈티지분위기', '#칵테일바', '#카카오페이', '#제로페이'",
서울 마포구 성미산로17길 115 103호 (우)03974,분식,연남동 487-21,4.9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로38안길 16 1층 (우)03982,봉화,연남동 390-73,4.1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연희로1길 59 (우)03982,홍대미나리식당,연남동 383-103,3.7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#혼밥',
서울 마포구 연남로 43 1층 (우)03977,뚜레쥬르 마포연남점,연남동 369-6,2.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로38안길 24 1층 (우)03982,디벨롭연남,연남동 390-75,4.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#칵테일바', '#혼술', '#카카오페이', '#제로페이'",
서울 마포구 동교로34길 21 201호 (우)03982,히세드예스,연남동 381-5,4.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#깔끔한', '#일본가정식', '#혼밥', '#제로페이'",
서울 마포구 동교로 275-1 (우)03980,꼬요식당,연남동 225-13,4.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#레트로풍', '#비스트로', '#제로페이'",
서울 마포구 동교로46길 42-24 1층 (우)03982,헤이죠지,연남동 383-96,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#미국가정식', '#소개팅', '#카카오페이'",
서울 마포구 동교로 255 1층 (우)03983,이억만껍데기,연남동 229-59,3.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로38길 14 (우)03982,해피버거데이,연남동 390,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 251 (우)03984,소풍김밥,연남동 255-20,3.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로51안길 13 (우)03980,케익다방 연남점,연남동 223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#레터링케이크', '#수제케이크', '#케이크주문제작'",
서울 마포구 동교로 271 1층 (우)03980,리우,연남동 225-34,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로38길 9 1층 (우)03982,시발점,연남동 390-94,4.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은'",
서울 마포구 동교로 277 1층 (우)03980,유부,연남동 225-12,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 258-1 1층 (우)03982,연남광안리,연남동 228-28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 227-7 (우)03989,프롬테오커피,연남동 373-13,4.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#드로잉카페', '#보드게임카페', '#앤틱한', '#이색카페', '#제로페이'",
서울 마포구 동교로41길 10 에벤에셀빌딩 1층 (우)03983,서울페이스트리 연남점,연남동 229-61,4.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트', '#연남동맛집', '#연남동카페', '#크로넛', '#크루아상'",
서울 마포구 동교로 273 (우)03980,빠레트,연남동 225-33,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연희로 43 (우)03981,미가해물탕찜,연남동 226-36,4.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로29길 3 1층 (우)03979,플렘므,연남동 250-4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#카카오페이',
서울 마포구 동교로38길 33-10 (우)03982,K바,연남동 390-39,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로46길 22 (우)03982,장농속,연남동 384-10,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#빈티지분위기', '#수제맥주', '#피맥', '#제로페이'",
서울 마포구 성미산로23길 46 1층 (우)03979,르빵드파파,연남동 246-4,3.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#브런치카페', '#빈티지분위기'",
서울 마포구 동교로38길 4 2층 (우)03982,대승곱창,연남동 260-16,4.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로50길 25 1층 101호 (우)03981,단정,연남동 226-26,3.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#빈티지분위기', '#제로페이'",
서울 마포구 연남로 45 (우)03977,교촌치킨 연남점,연남동 369-20,2.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로 238-1 1층 (우)03982,OB베어,연남동 260-29,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 107 1층 (우)03977,오피스오브,연남동 488-7,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#카카오페이',
서울 마포구 성미산로29안길 7 (우)03980,연남온도,연남동 241-26,3.9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#데이트코스', '#디저트카페', '#분위기좋은', '#소개팅', '#제로페이'",
서울 마포구 동교로 262-3 지하1층 (우)03982,윤달,연남동 387-12,4.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#민속주점', '#제로페이'",
서울 마포구 동교로27길 47 나눔빌딩 2층 (우)03991,홍정기참치,연남동 568-21,3.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#동교동참치', '#마포참치', '#연남동참치', '#연트럴파크참치', '#홍대참치', '#점심식사', '#코스요리', '#혼술', '#제로페이'",
서울 마포구 동교로32길 19 2층 (우)03985,에그써티,연남동 381-15,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#점심식사'",
서울 마포구 성미산로 161 1층 (우)03980,비손더,연남동 240-6,4.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#연남동', '#와인', '#카페', '#감성카페', '#디저트카페'",
서울 마포구 동교로27길 82 (우)03988,포포야어묵,연남동 561-2,3.9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#일본가정식', '#혼밥', '#제로페이'",
서울 마포구 성미산로 196 (우)03982,이품분식 2호점,연남동 227-20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 성미산로16길 3-3 1층 (우)03986,온순간,연남동 487-375,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#브런치카페', '#야외카페', '#테라스가있는', '#플라워카페', '#카카오페이'",
서울 마포구 동교로38길 27-19 (우)03982,웬웨어와인,연남동 390-28,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#소개팅', '#스페인요리'",
서울 마포구 동교로32길 3 2-3층 (우)03985,연남동느루,연남동 260-52,4.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로38길 27-12 2층 (우)03982,한란,연남동 390-31,4.6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#소개팅', '#제로페이'",
서울 마포구 동교로46길 25 101호 (우)03982,분짜마마,연남동 385-4,2.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#빈티지분위기'",
서울 마포구 성미산로 163 2~3층 (우)03980,연남동와이탑,연남동 223-21,4.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#소개팅', '#친목모임', '#회식장소', '#제로페이'",
서울 마포구 동교로 259 1층 (우)03983,프랭크버거 마포연남점,연남동 229-34,2.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#가성비좋은', '#혼밥'",
서울 마포구 성미산로 98 1층 (우)03986,신안동장,연남동 487-366,2.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로50길 11 메리고라운드 (우)03981,메리고라운드,연남동 224-6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디자트카페', '#연남동맛집', '#연남동카페', '#홍대카페', '#홍대케이크', '#디저트카페'",
서울 마포구 동교로 266-10 1층 101호 (우)03982,카페밀노,연남동 387-5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로41길 32 1층 (우)03983,연트럴다방,연남동 239-44,4.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#분위기좋은', '#소개팅', '#아늑한', '#제로페이'",
서울 마포구 월드컵북로6길 49 (우)03991,샹볼뮈지니,연남동 568-51,4.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#혼술',
서울 마포구 동교로38안길 10 2층 (우)03982,어나더쉐어,연남동 390-68,4.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#디저트카페', '#로스팅전문', '#비스트로', '#제로페이'",
서울 마포구 동교로 278 1층 (우)03981,아카사니,연남동 224-23,4.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#비스트로', '#소개팅', '#카카오페이', '#제로페이'",
서울 마포구 연남로 72-1 (우)03976,작은마을,연남동 361-11,4.9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 성미산로 151-1 1층 (우)03980,우라난바,연남동 240-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#데이트코스',
서울 마포구 동교로38길 12 1~2층 (우)03982,아이헤이트어니언,연남동 260-2,4.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연남로 33 (우)03988,한성축산정육점직영식당,연남동 509-20,3.1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#정육식당', '#카카오페이', '#제로페이'",
서울 마포구 동교로36길 15 1~2층 (우)03982,카페테틈,연남동 382-14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 연남로7길 24 2층 (우)03975,달세뇨,연남동 370-30,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#미디어아트', '#연남동카페', '#전시공간', '#커피', '#크로플', '#갤러리카페', '#제로페이'",
서울 마포구 성미산로 157 1층 (우)03980,그리너 연남점,연남동 240-22,2.3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#건강식', '#디톡스음료', '#샐러드카페', '#카카오페이'",
